,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Kurs_std+,Kurs_std-,Einstandspreis,smaller_6_3
0,2021-10-01,14731426,5.9985,5.953428571428572,5.8175,6.08430882352941,6.112648133818433,5.794209009038711,6.379,smaller
1,2021-10-04,10344996,6.2165,5.943875,5.805694444444445,6.088914285714284,6.093739879617798,5.794010120382202,6.379,smaller
2,2021-10-05,9959852,6.0875,5.9254444444444445,5.797526315789473,6.087916666666665,6.076140215047928,5.7747486738409615,6.379,smaller
3,2021-10-06,14351584,5.919499999999999,5.9101,5.7901,6.088513513513512,6.06023490230086,5.75996509769914,6.379,smaller
4,2021-10-07,13843945,5.8375,5.9116363636363625,5.787880952380952,6.089513157894736,6.054157956896662,5.769114770376063,6.379,smaller
5,2021-10-08,8380642,5.7545,5.913791666666666,5.786568181818182,6.087756410256408,6.0498856279135875,5.777697705419744,6.379,smaller
6,2021-10-11,13878695,5.859999999999999,5.909307692307692,5.79245652173913,6.089387499999998,6.040606895539207,5.778008489076178,6.379,smaller
7,2021-10-12,14038260,5.877000000000001,5.8780769230769225,5.808520833333333,6.073573170731706,6.03262085509328,5.723532991060565,6.379,smaller
8,2021-10-13,9502429,5.7780000000000005,5.822230769230769,5.835959999999999,6.062309523809522,5.975459168386055,5.669002370075483,6.379,smaller
9,2021-10-14,8617716,5.772,5.7754615384615375,5.868846153846153,6.048023255813952,5.933682963151017,5.617240113772058,6.379,smaller
10,2021-10-15,14203171,5.927,5.74426923076923,5.909333333333332,6.037715909090907,5.911445486981124,5.577092974557335,6.379,smaller
11,2021-10-18,11410981,5.9375,5.726384615384614,5.9491428571428555,6.028199999999999,5.895184441836704,5.557584788932524,6.379,smaller
12,2021-10-19,12089361,5.8555,5.718384615384613,5.987189655172413,6.022315217391303,5.8882023060912125,5.548566924678013,6.379,smaller
13,2021-10-20,25184218,5.5925,5.702153846153844,6.0138333333333325,6.019372340425531,5.867328297443908,5.5369793948637795,6.379,smaller
14,2021-10-21,11341001,5.490500000000001,5.691884615384613,6.034129032258063,6.020843749999998,5.849247936217611,5.534521294551616,6.379,smaller
15,2021-10-22,11055850,5.4795,5.690423076923074,6.0550156249999985,6.021346938775509,5.847006234562744,5.5338399192834045,6.379,smaller
16,2021-10-25,9385141,5.514,5.701961538461536,6.071590909090908,6.023229999999999,5.870153326501565,5.533769750421507,6.379,smaller
